,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
243,0.33500003814697266,0.01619230449212796,0.11371989250183105,0.006642381228104962,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 45}",0.31562980030721965,0.4957757296466974,0.3631720430107529,0.4891830870279147,0.5810025542784163,0.44800144289072963,0.09624069960833827,313,0.3661801194828045,0.5608679809531054,0.49690260557862687,0.5489888305409156,0.6211007368761178,0.518808054686314,0.0859288598358363
244,0.3643199443817139,0.0244705590229667,0.11772003173828124,0.010650399466218641,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 50}",0.31562980030721965,0.4957757296466974,0.3631720430107529,0.4891830870279147,0.5810025542784163,0.44800144289072963,0.09624069960833827,313,0.3661801194828045,0.5608679809531054,0.49690260557862687,0.5489888305409156,0.6211007368761178,0.518808054686314,0.0859288598358363
245,0.40759987831115724,0.0535482022354675,0.11644020080566406,0.0077463223203085765,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 55}",0.31562980030721965,0.4957757296466974,0.3631720430107529,0.4891830870279147,0.5810025542784163,0.44800144289072963,0.09624069960833827,313,0.3661801194828045,0.5608679809531054,0.49690260557862687,0.5489888305409156,0.6211007368761178,0.518808054686314,0.0859288598358363
246,0.4744400501251221,0.04697616573395933,0.1160799503326416,0.008161016405562917,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 60}",0.31562980030721965,0.4957757296466974,0.3631720430107529,0.4891830870279147,0.5810025542784163,0.44800144289072963,0.09624069960833827,313,0.3661801194828045,0.5608679809531054,0.49690260557862687,0.5489888305409156,0.6211007368761178,0.518808054686314,0.0859288598358363
247,0.46040000915527346,0.060193640650249826,0.11799993515014648,0.015743404732004432,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.5820852534562212,0.3844086021505377,0.5650921658986175,0.5525451559934319,0.6045977011494252,0.5371728834447828,0.07895261001796848,271,0.5868374974029321,0.42252496676073925,0.5723436690371951,0.5762839084216416,0.5651580754252921,0.54462962340956,0.06145328506956439
248,0.5533199310302734,0.10997167295331461,0.11988000869750977,0.02073160191172186,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 3}",0.6302035330261135,0.6847734254992319,0.642741935483871,0.6249384236453202,0.5993614303959132,0.6367014304696799,0.028015555116747984,103,0.5922267944199541,0.6648847544266726,0.6060417182951222,0.6290428411873951,0.6002164960346394,0.6184825208727567,0.0262391769980185
249,0.46392002105712893,0.10359517037008636,0.15231990814208984,0.05067192334671316,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.2992511520737327,0.27797619047619043,0.24166666666666678,0.4438218390804598,0.5643358876117497,0.3638779266464542,0.12033909700171679,369,0.32632210893217733,0.30418766223850957,0.24364406779661024,0.43313724173439117,0.5993482158957146,0.38132785931948054,0.1250201239939533
250,0.5576001167297363,0.11627591929572635,0.11507997512817383,0.01626599313892115,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.4458525345622119,0.5254992319508449,0.41065668202765,0.4238095238095238,0.4993614303959132,0.4610506712069213,0.04428259788133825,308,0.49369524629697914,0.4763737844517859,0.45749695235663573,0.46556652908523927,0.4899405258904842,0.4766146076162249,0.01383424080492001
251,0.4626000881195068,0.09803496999175422,0.11268000602722168,0.009595556471047196,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.6465053763440859,0.24973118279569892,0.6596774193548388,0.5942528735632184,0.5218710089399745,0.5339774041282663,0.15121887560489414,274,0.680625413221589,0.2569189163950335,0.6501164612792846,0.6681634750142641,0.597353880576621,0.5706356292973584,0.1594105873623708
252,0.41815996170043945,0.042412656069864475,0.11508002281188964,0.007881715918599427,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",0.6376344086021504,0.6870967741935484,0.6422043010752689,0.6267241379310344,0.4796296296296296,0.6154625252337989,0.07017078238554557,135,0.6623209729975498,0.6288381677220748,0.6431994998610727,0.6633100261296041,0.5343573879971821,0.6264052109414967,0.04777588612665101
253,0.3587199687957764,0.03561181614969139,0.10696001052856445,0.0023542384906990546,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 8}",0.524884792626728,0.4373463901689708,0.3477918586789556,0.3567118226600986,0.6528735632183909,0.46338444206561563,0.11346603185020528,306,0.5789017939425881,0.40654052287334247,0.4220870286791377,0.398791062725489,0.6871461674433869,0.49869331513278886,0.11514251855719108
254,0.40604000091552733,0.042454158905404785,0.10836005210876465,0.001680016526943795,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 9}",0.6005376344086021,0.7166474654377881,0.5850422427035331,0.5484811165845649,0.6611430395913155,0.6225458143518141,0.05959798631211238,120,0.6235005379496271,0.6642085419081554,0.5982830566048128,0.5788248142335921,0.6653920014627202,0.6260417904317815,0.03467445208101672
