,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
126,0.39936003684997556,0.032122333182627257,0.11232013702392578,0.006239914894787228,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
127,0.39312009811401366,0.03181790603417118,0.11231999397277832,0.006239986421499643,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
128,0.39311990737915037,0.033312429511344326,0.1092000961303711,1.9073486328125e-07,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
129,0.3900000095367432,0.0327228557768058,0.11232004165649415,0.006239962580324958,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
130,0.3837600231170654,0.028933657588005913,0.10920004844665528,1.784161275279017e-07,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
131,0.38063998222351075,0.030569594660616265,0.11544008255004883,0.007642508165826268,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
132,0.3868800163269043,0.018192595740590106,0.10920000076293945,0.0,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.11632796075683252,0.113776559287183,0.3034257748776509,0.27681660899653976,0.11808118081180813,0.18556790746759974,0.08568425174055401,96,0.10496273981290617,0.235050857369619,0.32010820559062153,0.24675387363035148,0.44125039742289934,0.2696252147652795,0.11030498699243568
133,0.330720043182373,0.01819260391812368,0.1092000961303711,1.9073486328125e-07,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.0,0.0,0.0,0.0625,0.0625,0.024910714285714286,0.030600260728180943,280,0.015732313030252604,0.061299134219176744,0.06147851499079975,0.030946450809464447,0.04601816344009683,0.04309491529795807,0.01774369125175285
134,0.29952001571655273,0.01819253849675234,0.115440034866333,0.007642449765811762,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 3}",0.0,0.05899774908186234,0.0,0.0,0.0,0.011841691065716654,0.023630646857507067,301,0.0,0.0308222367073284,0.0,0.0,0.0,0.00616444734146568,0.012328894682931362
135,0.3155200481414795,0.006056627288909758,0.10939998626708984,0.00040009025666136835,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 4}",0.05855379188712522,0.2222222222222222,0.2683982683982684,0.22614840989399293,0.06153846153846154,0.1673672944613547,0.08912054209623686,142,0.19802572539635035,0.0906476790360125,0.289125404905136,0.21850505938682802,0.17124521746620788,0.19350981723810695,0.06459694735819618
136,0.35879993438720703,0.013953033813074946,0.11232008934020996,0.006239938736872875,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
