,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.11367988586425781,0.039656389523111096,0.0007999897003173828,0.0007482899888297624,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.34025974025974026,0.38928571428571435,0.41165413533834583,0.2261904761904762,0.45974310776942373,0.365131709654021,0.07905089248980328,117,0.36383195118134876,0.3559141071543622,0.4875306128227526,0.26176470588235295,0.47560143914453074,0.3889285632370694,0.08381526408120508
1,0.13792009353637696,0.025566636036494936,0.0005999565124511719,0.0007999420166015626,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.3554112554112554,0.3672619047619047,0.40225563909774437,0.3533834586466166,0.3724310776942357,0.37002241550296466,0.017525335516619726,103,0.3914586919104991,0.35259648218542616,0.3758936197277799,0.3678668161016157,0.37554306158957323,0.3726717343029788,0.01263073892319166
2,0.14972004890441895,0.03597085146480191,0.0007999420166015625,0.0007482772388520198,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.48609307359307363,0.483603896103896,0.4266917293233082,0.3508771929824561,0.3702067669172933,0.42436724221621247,0.05602623223009076,33,0.4536442178185623,0.37868878109841964,0.40930144866533374,0.3445315197441349,0.3827610203294198,0.39378539753117403,0.03632964466234307
3,0.15747995376586915,0.043819351639509285,0.0037200450897216797,0.005986199645590688,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.4405844155844156,0.5251082251082251,0.4028822055137844,0.45802005012531327,0.3624686716791981,0.43843650628547653,0.05459477938329442,13,0.4968208970335122,0.4531017883604701,0.41807480368702,0.4888637471067053,0.39029216337697864,0.4494306799129372,0.04073041030052582
4,0.15144000053405762,0.016756801122345965,0.0006000518798828125,0.0004899403160383116,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.31590909090909086,0.4011904761904762,0.3865914786967418,0.36779448621553884,0.38439849624060163,0.37088937209074513,0.02988913008863283,98,0.29430863254392664,0.3414700820087071,0.4050013375611253,0.3599047774809646,0.3834572290454643,0.3568284117280376,0.037904590229386456
5,0.13715991973876954,0.02841252231580741,0.0008000373840332031,0.0007483664507136169,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.3571428571428571,0.3130952380952381,0.41102756892230574,0.46741854636591473,0.3671679197994988,0.3826819464119235,0.052391114202620624,88,0.3220544515725238,0.30593803786574875,0.39683769276833736,0.4626802273811652,0.3982771731232744,0.3771575165422099,0.05701937427162358
6,0.14352002143859863,0.02081934453198758,0.001199960708618164,0.0009798124835481911,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.413474025974026,0.3024891774891775,0.5175438596491228,0.3214285714285714,0.3519423558897244,0.381298196358265,0.07764015259368054,91,0.48856384284272314,0.28369950389794474,0.45460819390367957,0.35573896131722516,0.33175500969618615,0.38287310233155175,0.0768129932006231
7,0.14820003509521484,0.024580008028327403,0.0009999752044677734,0.0006324850894031313,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.38095238095238093,0.35654761904761906,0.3671679197994987,0.4197994987468671,0.37114661654135345,0.37904627208116903,0.021738509904467795,93,0.3788139571272101,0.3461508371146925,0.3077833484839072,0.443257572011713,0.32009841503685554,0.35922082595487564,0.04856596999928034
8,0.17180004119873046,0.059022305264626096,0.0009999752044677734,0.0008944156791001296,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.4102272727272728,0.22976190476190472,0.3045112781954888,0.3615288220551378,0.4539160401002508,0.351574409783792,0.0788957365335782,145,0.42468169085816143,0.2893361068414222,0.32028112449799195,0.3598583748864764,0.4823281996161614,0.3752970993400427,0.0700698198051775
9,0.24043993949890136,0.04433599507682685,0.0012000083923339843,0.0004000425445315194,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.3727272727272727,0.5188852813852813,0.4699248120300752,0.4028822055137844,0.3452380952380953,0.42222860621029956,0.06389944388570495,37,0.36122039724980903,0.395710880189973,0.47463922828005695,0.4093698481181381,0.3658002735978112,0.4013481254871577,0.04084506497618963
10,0.28948006629943845,0.07082268151207735,0.0011999130249023438,0.0007482772388520198,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.2792207792207792,0.25,0.3521303258145363,0.3214285714285714,0.3850250626566417,0.31679378232581895,0.048554071454558555,221,0.24598393574297187,0.25,0.32352678101652105,0.345329471099171,0.41989046065653446,0.3169461297030397,0.06475163560841397
