,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.07799992561340333,0.024738627508691886,0.001199960708618164,0.0003999471771024199,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.29545454545454547,0.2840909090909091,0.25,0.25,0.25000000000000006,0.26624945103205977,0.019898857351444796,249,0.29705882352941176,0.29705882352941176,0.25,0.25,0.25,0.26882352941176474,0.02305402110854756
1,0.09195990562438965,0.0093058921431633,0.0014000415802001953,0.0008000493062943438,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.3170454545454545,0.3474025974025974,0.36779448621553884,0.34523809523809523,0.2844611528822056,0.3324654755575808,0.028713788583581056,182,0.3471320346320347,0.32767540751240254,0.3430618401206636,0.3574011715598583,0.28659809183065,0.33237370913112174,0.024802819874369244
2,0.09499998092651367,0.02503693315970039,0.001199960708618164,0.0007483282192290589,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.40200216450216447,0.3125,0.36779448621553884,0.3214285714285714,0.32142857142857145,0.345343451679264,0.03468398399139959,175,0.4046119543107495,0.3019480519480519,0.3842737465699903,0.3187196116888897,0.3064637482900137,0.343203422561539,0.04268265584668923
3,0.11275997161865234,0.04086432238626111,0.0009999752044677734,0.0008944156791001296,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.44632034632034634,0.38095238095238093,0.30952380952380953,0.4097744360902255,0.38471177944862167,0.38666990268820933,0.044971790954273595,129,0.5327266284388892,0.3558823529411765,0.3441762525213978,0.40144061461039354,0.3756627606319809,0.40197772182876756,0.06819653236590353
4,0.11376004219055176,0.020689442004112744,0.0033200263977050783,0.006152176789314838,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5474567099567099,0.4428571428571428,0.47681704260651625,0.33333333333333326,0.4288220551378447,0.44662013922597443,0.06982173527868804,103,0.5976678678042959,0.46027501909854845,0.4262802974499281,0.3596250306920622,0.454617714706634,0.4596931859502938,0.07770864634722978
5,0.11580004692077636,0.03049803534133862,0.0009999752044677734,0.0008944156791001296,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.4982142857142857,0.43988095238095243,0.44047619047619047,0.5100250626566416,0.39458020050125325,0.4570055876405991,0.042207769511154354,85,0.6117966518480338,0.43604287278986076,0.3924521615875266,0.5196466387490402,0.4057369101486748,0.4731350470246272,0.08224163794965327
6,0.08924002647399902,0.02029802390213482,0.0006000041961669922,0.0007999658637887706,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5451839826839827,0.584199134199134,0.4924812030075187,0.39285714285714285,0.573809523809524,0.5180910183341534,0.06986520113836561,39,0.6144760861628332,0.5448889522950472,0.5090609729246355,0.4013856330298569,0.550786781617835,0.5241196852060416,0.07013870266760774
7,0.11576008796691895,0.007424788696627381,0.0009999275207519531,0.0008943623635896795,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5042748917748918,0.6427489177489176,0.6152882205513784,0.5545112781954887,0.6309523809523812,0.5890941464883113,0.05269527087632213,1,0.5579910167791103,0.5776629819507211,0.6108883075181922,0.5916587744221122,0.5928855799922832,0.586217332132484,0.01762176855853928
8,0.10759992599487304,0.02342373515342345,0.00392003059387207,0.005908070567447286,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5599567099567101,0.566612554112554,0.5413533834586466,0.5783208020050126,0.5904761904761906,0.5672309891989525,0.016542539699522678,15,0.6181068813067396,0.5287002862481247,0.5796764877039464,0.598895032936122,0.5848986285032798,0.5820554633396424,0.029812057551679292
9,0.16055994033813475,0.03332550196095277,0.001200103759765625,0.0009798806204745123,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.528625541125541,0.6784632034632034,0.5557644110275689,0.5614035087719298,0.5723057644110277,0.5794411024817203,0.0520105784349652,5,0.5968199766215359,0.6293280072160299,0.5693597287180924,0.5459302642539008,0.5756328202121637,0.5834141594043445,0.028110197485337038
10,0.24904003143310546,0.016312062080275545,0.0014000415802001953,0.0012000242874322417,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.45362554112554127,0.39675324675324675,0.6140350877192982,0.4323308270676691,0.5825501253132834,0.4948647557629251,0.085988226732873,63,0.46276304607275554,0.3868643404787983,0.5962200585991234,0.4993000941998024,0.6414031533901575,0.5173101385481275,0.09158788680161638
