,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
246,0.9076000213623047,1.1530192534710093,0.0019999980926513673,0.0006324850929980568,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.46205232881796243,0.5921521997621879,0.3157894736842105,0.3210702341137124,0.4403669724770643,0.4264953612867343,0.10230474095928294,5,0.454621028662305,0.4072934727893056,0.3592013732044441,0.39740626444608196,0.48637785505828,0.42097999883208337,0.04465028335740219
247,0.11040000915527344,0.014022780391628914,0.0033999919891357423,0.0014965544777040395,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.06100006103515625,0.0021908620369293554,0.0021999359130859377,0.00039992333879854,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.14419994354248047,0.010342155174460677,0.0015999794006347657,0.0004899403160383116,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.030583674348481527,0.006116734869696305,0.01223346973939261
250,0.08700008392333984,0.014028643842950965,0.001599884033203125,0.0004898624411217045,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.05944848991285663,0.11720404801129676,0.0,0.06177606177606178,0.0622568093385214,0.06017466728403986,0.03712778135099351,224,0.06094361334867657,0.030973658353998006,0.06123989218328829,0.045883276145927805,0.045749177297239166,0.04895792346582597,0.011293244151024806
251,0.18079986572265624,0.03563924361280123,0.003800106048583984,0.003599905968896671,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.11340007781982422,0.034713656857857794,0.0019999027252197267,9.5367431640625e-08,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.0,0.0,0.0,0.06015037593984962,0.12030075187969924,0.035961331901181524,0.048082519309509526,254,0.015732313030252604,0.015748031496062975,0.10319767441860445,0.20553468656304882,0.2214024195007861,0.112323025001751,0.08868652117243526
253,0.1756000518798828,0.014867475673475706,0.002599954605102539,0.0007999539459686984,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.0,0.0,0.0,0.0622568093385214,0.0,0.012406892718176764,0.02486930975155267,274,0.0,0.031126575136355056,0.01573232882783068,0.015578350168086293,0.03088539158264322,0.018664529142983048,0.011585672329153402
254,0.11920003890991211,0.004995966529948105,0.0015999317169189454,0.0004898040465379741,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.015455301681580328,0.003091060336316066,0.006182120672632132
255,0.15619997978210448,0.030089272751773522,0.0021999835968017577,0.000979890354597332,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.015685345338230048,0.0,0.0,0.0155319780614716,0.01556286206356659,0.009356037092653648,0.00763934455428757
256,0.1578000545501709,0.08527228197145847,0.0028000831604003905,0.0007482262671567772,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.50261491879989,0.42959838972491127,0.0,0.0,0.0622568093385214,0.1995154210720833,0.2207115444917674,122,0.32727560363068253,0.3705533787565863,0.015685408151993784,0.015578350168086293,0.0,0.14581854814146977,0.16648879803288458
257,0.17380003929138182,0.05716437208976404,0.0027998924255371095,0.002226995714141504,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.031249999999999965,0.0,0.015701017249004832,0.015624999999999969,0.0,0.012515203449800954,0.011696781443662145
258,0.2835999011993408,0.06698824379809357,0.0022000789642333983,0.0007482135312876193,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.1167643610785463,0.11632796075683252,0.11764705882352941,0.0622568093385214,0.06201550387596899,0.09508006735226605,0.02682208702246796,191,0.10466403162055324,0.10486298115000779,0.10456553755522806,0.15868569811402872,0.1978643841264872,0.13412852651326101,0.03811538572163952
259,0.13559989929199218,0.027288162096312695,0.0020001888275146484,1.1680077279964343e-07,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.17199983596801757,0.05561293265111696,0.002200031280517578,0.00039999486081696955,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.1154648736378391,0.26656674874210473,0.2222222222222222,0.12121212121212122,0.0622568093385214,0.1576863855247255,0.07516790511298886,145,0.16013898357266934,0.13196890158814523,0.38059501474135554,0.15810288110472437,0.22199113654604416,0.21055938351058773,0.09001462779889396
261,0.14680004119873047,0.04968450889417282,0.01640000343322754,0.008114261056601313,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.26840573461248246,0.0,0.2222222222222222,0.0,0.11851851851851852,0.1219363573678546,0.11075715995844244,167,0.14678492239467833,0.10506268846214874,0.19891935161096616,0.04535154289538112,0.07446027536818119,0.11411575614627112,0.05411461252074961
262,0.13940000534057617,0.05581615637278364,0.01700000762939453,0.011541282231391939,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.0,0.26656674874210473,0.0,0.0,0.06201550387596899,0.06586255855566199,0.10339672498673746,220,0.015748031496062975,0.2957757920389924,0.0459249676584734,0.04561586000122368,0.030583674348481527,0.0867296651086468,0.10511557075689708
263,0.186199951171875,0.16297037479295895,0.1049999713897705,0.08025214293771252,0.001,"(25, 25)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.0,0.05899774908186234,0.05921680993314231,0.0,0.0622568093385214,0.03609194577052188,0.02949142653159373,249,0.0,0.07474314101840343,0.045747422680412285,0.05995762552119844,0.39898898038797503,0.11588743392159784,0.1437476959368114
264,1.1505999565124512,0.45351288524207023,0.007600116729736328,0.00972821974077019,0.001,"(25, 25)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.06013766453326893,0.4322499758896711,0.17142857142857143,0.4063492063492064,0.06201550387596899,0.2264533436511929,0.1627765983931585,103,0.212193089300596,0.3818202791556116,0.19909864797195753,0.33677571524443034,0.379693647580121,0.30191627585054326,0.08033786730981766
265,0.5874000072479248,0.42636734647989083,0.0032000064849853514,0.0007482772540451635,0.001,"(25, 25)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.0,0.06013766453326893,0.0,0.12030075187969924,0.0622568093385214,0.048451602366951514,0.04510946250785349,237,0.0,0.07604125984975524,0.09047467346288608,0.06083138262878463,0.07539270192577519,0.06054800357344022,0.03169275207458511
266,0.43999996185302737,0.09295591685340741,0.003600025177001953,0.0004898040465379741,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.5131999969482421,0.040047012052009785,0.005199956893920899,0.0023998975771548506,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.5219999790191651,0.23324575866083253,0.003800058364868164,0.000748366450713617,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.0,0.0,0.0,0.0,0.06177606177606178,0.012311086596800884,0.024677268749610178,282,0.0,0.0,0.0,0.0,0.22179454996792414,0.04435890999358483,0.08871781998716965
